,Unnamed: 0,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,helpful_rate,product_type,0,0
1407,5802,us,26247515,r3cc2a97nmmzca,b00gyxkqag,912912160,munchkin click lock straw cup - pink/orange - 9 oz - 2 ct,baby,5,1,1,n,y,good straw cup without handles,"so my 10mo old can use a straw cup but doesn't know how to tilt up a regular cup yet.  i think i've bought every one they make, so here's my review:<br /><br />nuby flip-n-sip: strong valve so no leaks, hard to suck.  she got frustrated very easily with this originally and i even find it hard to suck.  she doesn't seem to get these handles.<br /><br />munchkin click lock flip top: medium valve, no leaks, no handles which we seem to need. fairly easy suck. one of our go-to's for water.<br /><br />munchkin click lock straw: light valve, no leaks, no handles. easy suck. likes to chew on the straw. one of our go-to's for water.<br /><br />munchkin click lock weighted straw: light valve, no leaks (unless you don't screw lid on correctly), loves handles, likes to chew on the straw, weight works well. if you squeeze the straw while running water through the weight you can clean it pretty well.  comes with a straw cleaner.  i like that it's clear.  first cup she'll drink milk out of.  i think this is our favorite. sometimes i kind of prime it for her with the first drink. wish it had oz markings.<br /><br />zo-li bot straw: no valve but closed straw so easy suck, leaks only if tossed just right on the floor, dribbles a bit if on side otherwise (similar to nipple), easy to hold handles, comes with a straw cleaner.  she's not keen on milk in it but drinks water well. i like that it's clear and has oz markings.<br /><br />lollacup: no valve, open straw, easiest suck.  this is just a cup with a straw.  the straw may have a weight on it but it's short and stiff and doesn't move.  she likes it.  i haven't tried milk in it.",2014-12-31,1.0,pacifier,0.9999636440343512,0.5413522630248685
1408,5070,US,26256946,R2G5YGNQQHXDHS,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,Beauty,1,1,2,N,N,Buyer Beware,"I received my product with great tracking from Amazon. I felt confident when ordering the brand name because I figured they had years of experience with these products. I purchased this item new in the box and I have had wall mount dryers before and are an easy install.  Conair's metal wall mount holes in the plate were too small for the screws given. There was no way to screw them into the plate to attach to the wall.  I had to search my garage for self tapping metal screws to match the hole size and finally after a good hour or so was able to attach the wall plate that holds the dryer. Once I unpacked the dryer and hung it on the wall plate, I noticed the dust cover on the back of the dryer looked loose. After inspecting the problem, I found that one of the prongs that hold it to the dryer was missing. To add to all the existing problems the grip that hold the hair dryer handle was so loos that it hardly held the hair dryer in place when it is sitting back in the cradle.<br />I called Conair customer service to see what they could do for me and I was told they have no parts for this hair dryer. I would need to contact Amazon to return or replace.  What a complete waste of time not to mention I threw my old hair dryer out. I will not be purchasing another Conair wall mount dryer in the future.",2014-06-30,0.5,hair_dryer,0.25935386102555424,0.008200827943731177
1409,4996,US,26256946,R1LHBRFSURPUPE,B001UHMWBM,197856712,andis 1600w quiet hangup hair dryer with night light,Beauty,4,0,0,N,Y,not hot enough but maybe better for your hair.,Everything is as says... the only reason I did not give it 5 stars is that the dryer blowers load and strong and does dry the hair but the heat temperature is not as hot as other dryers with the same wattage.,2014-07-09,0.0,hair_dryer,0.00099438330843574,0.10718003459037007
1410,11537,US,26415790,R17A7W5CB3YLZL,B00AJF7QIK,572944212,wubbanub soft toy and pacifier,Baby,5,0,0,N,Y,Absolutely adorable!,"My 4 month old loves her Wubbanub and this one is just too adorable! If it's not in her mouth, she's cuddling with it or playing with it. Definitely one of our best purchases.",2014-01-27,0.0,pacifier,0.9490589509269465,0.0014946607647342738
1411,11538,US,26415790,R23Z5E9F8WSSQ0,B001F43JTO,997127233,wubbanub yellow duck pacifier,Baby,5,0,1,N,Y,Love these!,"My 4 month old loves her Wubbanubs! She has the yellow ducky and the Mary Meyer giraffe. When she's not using the paci, she's cudding with the little stuffed animal, especially when she sleeps. And now she's figuring out how to put it back in her mouth if it falls out. So cute!",2014-01-27,0.0,pacifier,0.6777522560733608,0.01652952024132257
1412,7979,US,26472294,R3JDP7IUFM4FNF,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,0,0,N,Y,Quality dryer,"Great product, have had it for about a month now.  Seems well-made, love the soft coating, plenty of power, cool-touch button works well.  Only one slight negative... the placement of the temp. switch is right where my fingers fall on the handle and I always turn it to medium instead of hot heat, but a minor consideration overall. Got this with an on-line coupon which made it an even better value!",2013-03-16,0.0,hair_dryer,0.25935386102555424,0.9935334933568051
1413,7346,US,26472294,RKCD01J6J50OD,B00DYOQMDS,623429985,"mam rock n' roll orthodontic pacifier, unisex, 6+ months, 2-count",Baby,5,0,0,N,Y,best price ever,"only ones my daughter will use, best price ever!",2014-11-05,0.0,pacifier,0.9551764582833873,0.6839087115175224
1414,12190,us,26501909,r140ifltu5vpuf,b00brhsd5y,129348876,"summer infant pacifier thermometer, teal/white",baby,3,3,9,n,y,"ok, babies get fussy.","it works fine as long as you hold it in, both of our babies will not suckle on it and get rather fussy about the whole thing.",2013-11-30,0.3333333333333333,pacifier,0.15997773810854768,0.9885996352006946
1415,12208,us,26501909,rwk172qv3wd3h,b004or1dtc,468509425,boon lawn countertop drying rack,baby,5,0,0,n,y,"works great, look fine in the kitchen, easy to clean.","works great, look fine in the kitchen, easy to clean.  holds ample amount of items, different bottles all fit fine and nothing has fallen off.",2013-11-30,0.0,pacifier,0.9999830382591428,0.9999980793769628
1416,12220,us,26501909,r3c8zo7su547g3,b00dbc0ckw,892001017,joovy boob purpleness baby bottle 9-ounce & insulator,baby,5,1,1,n,n,"so happy, great baby bottles.","with twins we tried about every bottle we could find, and with both babies being a bit different on how they fed it made things interesting.  we had to drive 100-miles to pick these up, but it was well worth the trip.<br /><br />sometimes you won't get any burp from the babies (you keep waiting, and waiting, but nothing), whereas some other bottles were a burping fest afterwards, or spit-up.<br /><br />the nipples do not collapse, and they have been able to go from breast to &#34;boob&#34; without any issues.<br /><br />easy to clean, actually really easy to clean.  you can buy a matching spin brush that works well and looks sleek.<br /><br />our little guys tend to get some dripping out the sides of their mouth, but this was the same for all bottles tested.",2013-11-30,1.0,pacifier,0.9973987904080961,0.992350781600511
1417,3384,US,26612450,R1FOYR2QKP9U47,B0057EEC3A,218530709,"philips avent translucent orthodontic infant pacifier, 0-6 months",Baby,3,0,0,N,Y,I do like the fact these come with a cover to pop ...,"I ordered the clear of these pacifiers and wound up getting the purple in my order. Not a huge deal, but not what I expected. I do like the fact these come with a cover to pop on prior to throwing them in the diaper bag.",2015-04-02,0.0,pacifier,0.0011003288493016447,6.51177610078867e-05
1418,3373,US,26612450,R27URPMKWVBFXM,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Y,Love these pacifiers,Love these pacifiers! They have been a lifesaver for us since day 1 and after 4 months of use they are still going strong.,2015-04-02,0.0,pacifier,0.03781021763769284,0.009193033155682219
1419,3369,US,26612450,R1UPXJCNG3Z71U,B001FGL9X0,812583172,wubbanub brown puppy pacifier,Baby,5,0,0,N,Y,Love these pacifiers,"Love these pacifiers! So much easier to find when dropped than the normal Soothie and, at 4 months, my son is able to occasionally get it back in his mouth thanks to the arms and legs of the puppy. These wash up really well too.",2015-04-02,0.0,pacifier,0.03781021763769284,0.3702008655540541
1420,9511,US,26723878,RLCL9S2MCVPF3,B001RO4I6A,4792175,personalized pacifiers mute button pacifier in pink,Baby,5,0,0,N,Y,Five Stars,Great,2014-07-23,0.0,pacifier,0.25935386102555424,0.25935386102555424
1421,9527,US,26723878,R3EW7G9ME5TR8V,B000AKB4IM,295960359,the original billy-bob teeth two front teeth pacifier,Baby,5,0,0,N,N,Five Stars,Great,2014-07-23,0.0,pacifier,0.25935386102555424,0.25935386102555424
1422,18009,US,26740753,RCI2QCAYLE7L4,B000SU0SGI,565545704,gumdrop full-term natural scent pacifier,Baby,5,1,1,N,Y,Great!,Love these!! Best newborn paci's out there.  I love the shape and I really love the scented ones.  My daughter loved these when she was little and they were the perfect size for a newborn.,2011-02-05,1.0,pacifier,0.6854028387652528,0.9186024069352258
1423,18010,US,26740753,R3BK0N4HHANENK,B000ZCYN24,858196820,gumdrop full-term natural scent pacifier pink,Baby,5,0,0,N,Y,Best Newborn Pacifier,Love these for newborns.  They are the perfect size and they have a better shape than the hospital provided soothie paci's.,2011-02-05,0.0,pacifier,0.25935386102555424,0.9206446937391984
1424,15804,US,26742406,R21TWCQE9G4M13,B00A0ACI4Q,634651320,wubbanub infant pacifier alligator - limited edition,Baby,4,0,0,N,Y,fun little toy,my little one is still getting used to the pacifier but loves this toy otherwise.  she snuggles with it at nights,2012-11-30,0.0,pacifier,0.8314047918282453,0.018655502277350276
1425,15085,US,26742406,R27ZZ34FM3HSGV,B001BXREG8,869138578,wubbanub (tm) dragon pacifier!,Baby,5,0,0,N,Y,My kid loves it,"My Daughter loves this, but more for the bright colors than the pacifier function. its a nice little toy for her keep in her crib",2013-02-14,0.0,pacifier,0.9952767697835418,0.9797871783793569
1426,7751,US,26788421,R3DRJPLTTV9M9M,B008X6RH8Q,158540300,nuk pack of 8 sports pacifier,Baby,5,0,0,N,N,This orthodontic pacifier was one of the only pacis my ...,This orthodontic pacifier was one of the only pacis my oldest son would take. Helped to soothe him and get him to sleep before I weaned him off. I'm still using this paci for my 2nd son who likes it more than any other style. This is a life saver for when the paci gets lost behind the crib and under the couch.,2014-10-16,0.0,pacifier,0.0054464780945378466,0.006374289505523225
1427,5618,US,26788421,R17QNYF837DC6F,B00GSM2D0E,819123532,"philips avent limited edition royal classic bottle and pacifiers set, 9 ounce (discontinued by manufacturer)",Baby,5,0,0,N,Y,Well loved,"As usual, same quality from Advent Classic, we all love. I just bought this bottle because it is limited edition and I needed to stand out from the other moms who use the classic bottle.",2015-01-06,0.0,pacifier,0.9724590860956015,0.053610220567553796
